"Activity"	"Subject"	"tbodyaccmeanx"	"tbodyaccmeany"	"tbodyaccmeanz"	"tbodyaccstdx"	"tbodyaccstdy"	"tbodyaccstdz"	"tgravityaccmeanx"	"tgravityaccmeany"	"tgravityaccmeanz"	"tgravityaccstdx"	"tgravityaccstdy"	"tgravityaccstdz"	"tbodyaccjerkmeanx"	"tbodyaccjerkmeany"	"tbodyaccjerkmeanz"	"tbodyaccjerkstdx"	"tbodyaccjerkstdy"	"tbodyaccjerkstdz"	"tbodygyromeanx"	"tbodygyromeany"	"tbodygyromeanz"	"tbodygyrostdx"	"tbodygyrostdy"	"tbodygyrostdz"	"tbodygyrojerkmeanx"	"tbodygyrojerkmeany"	"tbodygyrojerkmeanz"	"tbodygyrojerkstdx"	"tbodygyrojerkstdy"	"tbodygyrojerkstdz"	"tbodyaccmagmean"	"tbodyaccmagstd"	"tgravityaccmagmean"	"tgravityaccmagstd"	"tbodyaccjerkmagmean"	"tbodyaccjerkmagstd"	"tbodygyromagmean"	"tbodygyromagstd"	"tbodygyrojerkmagmean"	"tbodygyrojerkmagstd"	"fbodyaccmeanx"	"fbodyaccmeany"	"fbodyaccmeanz"	"fbodyaccstdx"	"fbodyaccstdy"	"fbodyaccstdz"	"fbodyaccmeanfreqx"	"fbodyaccmeanfreqy"	"fbodyaccmeanfreqz"	"fbodyaccjerkmeanx"	"fbodyaccjerkmeany"	"fbodyaccjerkmeanz"	"fbodyaccjerkstdx"	"fbodyaccjerkstdy"	"fbodyaccjerkstdz"	"fbodyaccjerkmeanfreqx"	"fbodyaccjerkmeanfreqy"	"fbodyaccjerkmeanfreqz"	"fbodygyromeanx"	"fbodygyromeany"	"fbodygyromeanz"	"fbodygyrostdx"	"fbodygyrostdy"	"fbodygyrostdz"	"fbodygyromeanfreqx"	"fbodygyromeanfreqy"	"fbodygyromeanfreqz"	"fbodyaccmagmean"	"fbodyaccmagstd"	"fbodyaccmagmeanfreq"	"fbodybodyaccjerkmagmean"	"fbodybodyaccjerkmagstd"	"fbodybodyaccjerkmagmeanfreq"	"fbodybodygyromagmean"	"fbodybodygyromagstd"	"fbodybodygyromagmeanfreq"	"fbodybodygyrojerkmagmean"	"fbodybodygyrojerkmagstd"	"fbodybodygyrojerkmagmeanfreq"	"angletbodyaccmean,gravity"	"angletbodyaccjerkmean,gravitymean"	"angletbodygyromean,gravitymean"	"angletbodygyrojerkmean,gravitymean"	"anglex,gravitymean"	"angley,gravitymean"	"anglez,gravitymean"	"subject"
"54"	"WALKING"	"11"	0.267976885672566	-0.0231792890042478	-0.106431253345133	-0.334894177230089	-0.0765624560044248	-0.374238052442478	-0.378628022212389	-0.0726267150097345	-0.344545975787611	-0.196818611081593	-0.140101411815929	-0.326933821831858	0.270874021584071	0.150035753364602	0.621378110530973	-0.210639029752212	-0.770873414955752	-0.831402477610619	-0.807260199115044	-0.474681246725664	-0.254074029974336	-0.309589206326549	0.364087466831858	0.322059751893805	0.0307602378690708	-0.451988881185841	0.301316346392035	-0.0620359557088496	0.091221352399115	-0.199687316917699	0.108149847770796	0.221782297253982	-0.111234154335398	-0.169860337192035	0.104758161651593	-0.00668204649646018	-0.111339870006195	-0.290832161269027	0.00959051446283186	0.128193194584071	0.920738504690266	-0.27490141840708	0.140065150743363	-0.967893518230089	-0.946227235752212	-0.935085837168142	-0.969267292477876	-0.946533601150442	-0.938657833362832	0.857800396637168	-0.279020582035398	0.146149100283186	0.929427030442478	-0.259391340530973	0.124604287955752	-0.0274199888387611	0.789337565309735	-0.863442791327434	-0.960592787699115	-0.972101188053097	-0.949397073362832	-0.947636337787611	-0.547251389920354	-1	-0.153750707287611	-0.581909425840708	0.637105994867257	-0.690702781946903	0.742697259026549	-0.366874356530973	0.398039661810619	-0.473555802814159	0.564346145221239	-0.4852100463	0.50001822009469	-0.513266297288496	0.522269251042478	0.172557364654867	-0.338221128536283	0.227037264911504	0.0896063551044248	0.000328761501946905	-0.0142161936451327	-0.440198187433628	-0.299311265442478	-0.751575435132743	NA
"55"	"WALKING_DOWNSTAIRS"	"11"	0.291605631956522	-0.0178097721219565	-0.111070149978261	0.142456557034783	0.0708122725543478	-0.324026938043478	0.0979637965434783	0.0110374284543478	-0.311128176956522	0.416724176521739	-0.0613840461008696	-0.250397054195652	-0.031090243826087	-0.0509447470478261	0.509796751304348	0.0918422233456522	-0.340211982826087	-0.774533806304348	-0.786177051086957	-0.0122550001456522	-0.312951840826087	-0.324746679565217	0.246365761717391	0.389576293043478	0.1169109759	-0.372227638173913	0.254955939521739	-0.241430541882609	0.396092857391304	-0.194986307391304	0.152503231313043	0.109122107669565	0.0899844285304348	-0.140567679934783	0.14000989523913	0.0177492623043478	-0.180421581695652	-0.480735389782609	0.242562623417391	-0.151313116602174	0.941746406521739	-0.200321942608696	0.132371684891304	-0.954497498695652	-0.926310469565217	-0.925814906086956	-0.956013880217391	-0.926128815652174	-0.927182407173913	0.885043524347826	-0.202326290217391	0.138812048869565	0.946040545869565	-0.192116671521739	0.115694396804348	-0.210109683804348	0.843040995217391	-0.934886944782609	-0.964376480217391	-0.958651566956522	-0.925005368913044	-0.932530080652174	-0.622441542215217	-1	-0.121381005791304	-0.64011805826087	0.70374226826087	-0.766641715	0.828825382608696	-0.323405424565217	0.354024332173913	-0.433380502826087	0.530652144565217	-0.473773207826087	0.497928961086957	-0.521034561956522	0.540362665652174	0.389939297764783	-0.112084075869565	0.403894245717391	0.0897168657173913	0.0252274201521739	-0.0225208905847826	-0.0834212653347826	-0.126816662141304	-0.579710482173913	NA
"56"	"LAYING"	"12"	0.260113433	-0.0175203917146667	-0.108160125666667	-0.95531868	-0.949072009333333	-0.9483338435	-0.958692528166667	-0.952123606166667	-0.949581700666667	-0.9056824665	-0.539903321383333	-0.7762675945	0.790426552	0.666494121166667	0.820991438333333	-0.947099203333333	-0.993091959166667	-0.998195337	-0.994238508333333	-0.964814152833333	-0.964924633833333	-0.952419377666667	-0.278541644973333	-0.47057284605	-0.428856612516667	-0.0615863914583333	0.05410507662	-0.004679171075	-0.0157515675466667	0.133667504183333	-0.010819300875	0.105419647158333	0.0879347672866667	0.131592729003333	-0.0296824338838333	0.0683562607133333	-0.120907502335	0.047384682575	-0.413148777335	-0.292380102033333	-0.3785920653	0.8033788345	0.2750431984	-0.936458309333333	-0.974396492666667	-0.9596439555	-0.938340781833333	-0.9752695165	-0.960901616666667	-0.418869332	0.762043408333333	0.27229190165	-0.346933528666667	0.810598329666667	0.265776683783333	-0.154599472833333	-0.9850809215	0.369138029	-0.408763467666667	-0.942293031833333	-0.978348091166667	-0.964347229833333	-0.510292505083333	-0.6489908095	-0.757340128666667	-0.5926869015	0.60075547	-0.6087066605	0.616692396666667	-0.20038350805	0.16474916492	-0.182295478191667	0.222395259363	-0.34281963184	0.353130011223333	-0.3631884551	0.370608232816667	-0.0854899025066667	-0.469480464183333	-0.0728975664	0.0854295393833333	0.00774408308	-0.0043714837772	-0.969276283333333	-0.962639526833333	-0.970629308166667	NA
"57"	"SITTING"	"12"	0.275007224901961	-0.0157892988523529	-0.106307228960784	-0.982568781960784	-0.92858124	-0.939661889019608	-0.984983238039216	-0.928279664313725	-0.938661546078431	-0.920062029411765	-0.530375877843137	-0.783338561176471	0.82921222254902	0.665309270588235	0.818498566078431	-0.952751155882353	-0.999585733137255	-0.997231938627451	-0.995664085686275	-0.988001293529412	-0.941752945294118	-0.939707810196078	-0.430607546470588	-0.378233558913726	-0.328136512372549	0.0776428455294118	0.0683326668431373	0.000422401966666666	0.0879613626078431	0.0641697245333333	-0.0638422897529412	0.207423681392157	-0.0547108420843137	0.0540600548117647	-0.0547151322862745	0.0709417953	-0.0736566364431373	-0.252453403558824	-0.329717402307843	0.234654747901961	0.926228975490196	0.0830509010823529	0.0885640696078431	-0.985203642352941	-0.963641979215686	-0.956208629607843	-0.985272210980392	-0.964601150980392	-0.957671045882353	0.857229609019608	0.0635433651619608	0.0893122579607843	0.942752191176471	0.0969501979280392	0.0799409814470588	-0.449297103333333	0.80850924254902	-0.944505920196078	-0.937871813529412	-0.985646892745098	-0.967708557843137	-0.960919024509804	-0.901087203529412	-0.568952922060784	-0.490958296215686	-0.313392664960392	0.360430478745098	-0.408124702156863	0.456525718627451	-0.45570697072549	0.426887479647059	-0.433917474360784	0.456336051547059	-0.563910773176471	0.572245360803922	-0.580291350411765	0.585298600019608	-0.443606390372549	-0.367342126098039	0.169013714372549	0.0771277656078431	0.0105990504054902	-0.0020457599227451	-0.976494200784314	-0.964047461568627	-0.97911346627451	NA
"58"	"STANDING"	"12"	0.277405834918033	-0.0169002543196721	-0.105526999754098	-0.981243992459016	-0.923140254098361	-0.920684800114754	-0.984312951803279	-0.92508765147541	-0.917682099885246	-0.916911930327869	-0.5225815	-0.778342122459016	0.823599805409836	0.656940828360656	0.807693367704918	-0.944325887377049	-0.999451411311475	-0.997063881639344	-0.98396523557377	-0.987611588360656	-0.940541227868852	-0.918935389459016	-0.447882821442623	-0.399862721393443	-0.371816475606557	0.225773474470492	-0.0747595842016393	0.120621511772131	0.099388804	0.00486985137868853	-0.0471165147819672	0.19933516827377	-0.0237688005332787	0.129040259034426	-0.078303928057377	0.0831309050393443	-0.119583094503279	0.16058938347541	-0.0527043499442623	0.176422666295082	0.957317821803279	-0.21886535557377	-0.0395382767304918	-0.985314210491803	-0.970482614590164	-0.939534099016393	-0.985944493606557	-0.970683784426229	-0.939958005081967	0.886774177213115	-0.232358481147541	-0.0355108642878688	0.971079912786885	-0.197797419836066	-0.0521870677639344	-0.327494509098361	0.883606646721312	-0.918560449672131	-0.988869360327869	-0.987481908688525	-0.97167871	-0.943446481967213	-0.954655547868852	-1	-0.761489850321311	-0.308575658681967	0.342124849826229	-0.376029782057377	0.410362312655738	-0.515515218377049	0.486740103022951	-0.489776963803279	0.506649739098361	-0.507812547622951	0.517801541422951	-0.527513270442623	0.53429921104918	0.667065970655738	0.455498447918033	0.451599422032787	0.0744631761967213	0.0100480041062295	-0.00788131384131148	-0.972440195081967	-0.953203115409836	-0.975556976885246	NA
"59"	"WALKING"	"12"	0.275008734215686	-0.021065057627451	-0.105291385117647	-0.211104751517647	-0.113114843247059	-0.423907541764706	-0.260242825921569	-0.15261391492549	-0.426339724215686	0.0683205946429412	-0.11341702619902	-0.435498176666667	0.175997267990196	0.112978658436667	0.446562162647059	-0.18911040527451	-0.680992726078431	-0.843898241470588	-0.841417808823529	-0.369791441568627	-0.399524247333333	-0.465481752352941	0.252682284539216	0.281594376869608	0.199519175143137	-0.383614140186274	0.30290908839902	-0.0976142846147059	0.10241046957549	-0.184758257393137	0.218530926990196	0.0434434870401961	-0.072319028029902	-0.165459717521471	0.182312887231471	-0.0472967876176471	-0.101136076639902	-0.21057465055	-0.253381944839216	0.104122949648039	0.952343062254902	-0.208575206176471	-0.0535022966960784	-0.969494735980392	-0.952770911862745	-0.944054047941176	-0.970264859803922	-0.953769365980392	-0.945256888627451	0.889253980980392	-0.215645648431373	-0.0488148464740196	0.961054613431373	-0.193293752745098	-0.065234644834849	-0.337289737980392	0.870691190490196	-0.923596128333333	-0.986416514509804	-0.97192315745098	-0.957322213431373	-0.949737530196078	-0.776556737254902	-1	-0.867157434107843	-0.455535243960784	0.521250810882353	-0.584438242254902	0.64503225127451	-0.17985027840098	0.176830251278431	-0.228661327202941	0.301184934656863	-0.416032684666667	0.457373754393922	-0.497837733284314	0.534699910928431	0.350169903292157	-0.106089267859804	0.117136405298039	0.059580944177451	0.00617938628019608	0.00708586440196079	-0.190077383362745	-0.202542705531863	-0.617836590588235	NA
"60"	"WALKING_DOWNSTAIRS"	"12"	0.281521097391304	-0.018084266865793	-0.10955593226087	0.0424084916086956	0.11083534373913	-0.425017413478261	-0.0420531993521739	0.0415079134565217	-0.457457368478261	0.413074923065217	0.11438262878913	-0.422059293126087	0.129607404195652	-0.0946262088130435	0.367691532173913	-0.0214133467586957	-0.445837031782609	-0.742916988913043	-0.841526945217391	-0.246188925652174	-0.264291848208696	-0.541583769347826	0.195668021347826	0.324916382065217	0.234628397282609	-0.363919639369565	0.356354666884783	-0.394348016086957	0.418989447586956	-0.132153004997826	0.154302302130435	0.145421347384783	-0.00835928630413043	0.0204313074021739	0.142169817174589	-0.0454938885043478	-0.0370737681391304	-0.418782898695652	-0.350971378282609	0.211461252521739	0.949861980652174	-0.178702175434783	-0.0561050624630435	-0.959504017391304	-0.94329842826087	-0.935399348043478	-0.960208558913043	-0.945245896956522	-0.936417229782609	0.890159231956522	-0.185524378478261	-0.0493705235391304	0.955173089347826	-0.167863837391304	-0.0694986519521739	-0.426900229130435	0.864091333695652	-0.948877171304348	-0.990289975869565	-0.962029777608696	-0.951157475652174	-0.940814193695652	-0.787564345217391	-1	-0.996643056086956	-0.528666763695652	0.593857837391304	-0.657200740869565	0.718657971304348	-0.111171845219565	0.127192704936957	-0.204983726345652	0.305993056304348	-0.17658043571587	0.222715358693478	-0.268271847626087	0.310882282434783	-0.0107165636521739	0.039879678326087	0.176070994752174	0.0621500251717391	-0.0119289154608696	0.00485262425869565	0.00631914373913043	0.0629216671304348	-0.498655793478261	NA
"61"	"LAYING"	"13"	0.276716360483871	-0.020440454366129	-0.104331864532258	-0.968891989354839	-0.950947949516129	-0.950392995483871	-0.971568146129032	-0.950125182258065	-0.949339227258065	-0.918831715645161	-0.550162437258064	-0.790055486935484	0.816732128548387	0.67133246483871	0.825578189032258	-0.957441404516129	-0.997954403064516	-0.998240606290323	-0.995478082741935	-0.976108754032258	-0.956034159193548	-0.950736121935484	-0.376755812048387	-0.495896827306452	-0.394365696419355	0.0478598398274194	-0.0210970095467742	0.00471066056290323	-0.0141195902096774	0.157001118624194	-0.0751896062387097	0.162227986533871	-0.0891703563306452	0.165164589425968	-0.0396338215435484	0.0816205061370968	-0.216599119096774	0.283545162198387	-0.405302422056452	-0.480001774725806	-0.156852206467742	0.656400944354839	0.598884988709677	-0.957875244677419	-0.975948136290323	-0.959892863709677	-0.95987646	-0.976088547903226	-0.961678706290323	-0.208872415306452	0.619417288387097	0.592715027741936	-0.125670778112903	0.667770104677419	0.588479853709677	0.260979570309516	-0.902577097903226	-0.00354005596774193	-0.12669511	-0.965502808225806	-0.976761333064516	-0.967184425322581	-0.529171400354839	-0.591963948387097	-0.524402987774194	-0.526586628354839	0.532890033935484	-0.538986053709677	0.545015147903226	-0.296945861845161	0.249625898058065	-0.247807649490323	0.265848365080645	-0.349677768151613	0.356614347930645	-0.363133963114516	0.366860990627419	0.122344739746774	-0.377332396983871	-0.6641930475	0.0767774832096774	0.0183441894580645	-0.00988389709596774	-0.98541995	-0.980152342903226	-0.983070657419355	NA
"62"	"SITTING"	"13"	0.274328499591837	-0.00587732936326531	-0.0972465110836735	-0.989546275306122	-0.938967741632653	-0.938641215510204	-0.990432735306122	-0.934768537979592	-0.935046011632653	-0.934426405714286	-0.53244616244898	-0.778207914285714	0.839897018163265	0.684534678979592	0.828464001428571	-0.958412065714286	-0.999570183061224	-0.992499274081633	-0.976949182979592	-0.991421015714286	-0.943204468163265	-0.931493501020408	-0.61905111877551	-0.437636283163265	-0.434970900816327	0.224091680122449	-0.128243682387755	0.0974731140938775	0.0762127748702041	0.153753973534082	-0.120532906367347	0.156000119232653	0.0272484435653061	0.204733054195918	-0.0986001207306123	0.0863522322387755	-0.0675210082	-0.172182134130612	-0.0624233713469388	0.292929808532653	0.92557651244898	0.101769752489796	0.0757773858163265	-0.981379112653061	-0.951353064693878	-0.930979556938776	-0.982309619591837	-0.952051651428571	-0.931934726326531	0.857026225306122	0.0823999510857143	0.0786261931020408	0.938834753265306	0.109332909385714	0.0585841257346939	-0.284648807306122	0.803268579183673	-0.926467681836735	-0.950640385918367	-0.984738325918367	-0.955523476326531	-0.937512984285714	-0.869736546040816	-0.682977041387755	-0.703064342265306	-0.492558290265306	0.50635892155102	-0.52002577177551	0.533680829081633	-0.494697331408163	0.464375136061224	-0.467065807795918	0.484043710755102	-0.432958412013469	0.44144250277551	-0.449589648122449	0.454871266136735	-0.232976072020408	-0.194047002204082	0.376836929142857	0.0752865881142857	-0.00112344092891837	-0.0232397245106122	-0.992827264081633	-0.984267557755102	-0.987612090204082	NA
"63"	"STANDING"	"13"	0.277758431052632	-0.0167891993964912	-0.112124137754386	-0.991020759298246	-0.949422439473684	-0.967538031754386	-0.992575981403509	-0.95051883	-0.965838635789474	-0.930864884561403	-0.545069000701754	-0.807035155263158	0.839750082105263	0.670682884736842	0.829046862631579	-0.972353958421053	-0.999836631578947	-0.998402839298246	-0.998538439298246	-0.993763980175439	-0.96053977245614	-0.962842310175439	-0.587313414385965	-0.443784563964912	-0.491632966175439	0.176789790114035	-0.0538210155017544	0.0808962258157895	-0.0176873265333333	0.0651032702964912	-0.0750545547847368	0.184955163912281	-0.132019230432982	0.180800119841053	-0.0839158122315789	0.0571030065824561	-0.188134583368772	0.228798024947368	-0.0483024027421053	0.217454917192982	0.942695296842105	-0.239943146315789	-0.0524856614035088	-0.992232401754386	-0.974681225789474	-0.976827157368421	-0.992294484210526	-0.974855958596491	-0.977033556842105	0.870242398947368	-0.25450290245614	-0.0551624867192982	0.960262371403509	-0.21773374245614	-0.0551802710701754	-0.103433058245614	0.845415665438596	-0.901778778596491	-0.956609008421053	-0.99263414122807	-0.976198519122807	-0.977727704385965	-0.948175252175439	-1	-0.779311766368421	-0.319859275549123	0.33942166967193	-0.359024242024561	0.378762716704912	-0.504872360140351	0.465652551214912	-0.458263989554035	0.465126836947368	-0.498483608298246	0.502280619807018	-0.505681138385965	0.506078224298246	0.596939405877193	0.164790723652632	0.216536774430351	0.0758630962280702	0.00762035230350877	-0.000704979340543859	-0.987636104210526	-0.977704172105263	-0.986926242631579	NA
"64"	"WALKING"	"13"	0.267201384883929	-0.023070742076875	-0.118471362741071	-0.322085136875	0.123502623700893	-0.218886454064286	-0.366961913660714	0.102691762027679	-0.212811301864125	-0.146938638883929	-0.0222308999325	-0.379938373125	0.217428291375	0.0454505799513393	0.325688350716071	-0.118572574059821	-0.765205992142857	-0.744110305714286	-0.708246186607143	-0.440327259375	-0.163916334140179	-0.269607781398393	0.412203445982143	0.320754559008929	0.2047258195	-0.377357392036607	0.291994778878571	-0.125102355911607	0.144969018785536	-0.300881144911607	0.225592063877679	0.127854013812054	-0.0713991969732143	-0.225430645675179	0.2082515876375	-0.0604037080339286	-0.0526559640160714	-0.0502207338321429	-0.0919078595908929	0.390643689290179	0.879809488125	-0.319873095535714	-0.168723020947857	-0.959726278660714	-0.941824236428571	-0.929796899910714	-0.960229865625	-0.942892576607143	-0.930984782053571	0.820673477678571	-0.320706209732143	-0.159319242065179	0.887549044910714	-0.305701825803571	-0.183107386646875	0.159164258617857	0.687004739732143	-0.818030286339286	-0.881619990178571	-0.961800459821429	-0.946198161517857	-0.935561630714286	-0.344455038	-1	-0.795057351473214	-0.522151398508929	0.585836949464286	-0.647907485982143	0.708334692321429	-0.29129934299375	0.320282958046429	-0.398591164098214	0.494154031160714	-0.42923023849375	0.479793871303571	-0.529271602651786	0.574825352571429	0.439491261	0.209514017821429	0.185495676821429	0.0752062113083036	0.000940735702678572	-0.00943984561964286	-0.351739094347321	-0.130000716724821	-0.515221074196429	NA
"65"	"WALKING_DOWNSTAIRS"	"13"	0.294907553404255	-0.0143723839108511	-0.101993941531915	-0.0681563626617021	-0.03212524665	-0.158333146191489	-0.128835214695745	-0.0808814898638298	-0.22424445393617	0.227460034319149	-0.0138151686595745	-0.305759981404255	0.101500078438298	0.0277467959702128	0.0611907388978723	-0.0369679492338298	-0.551260479787234	-0.810234638510638	-0.669003426808511	-0.267539154276596	-0.337248075531915	-0.354363695829787	0.30676360787234	0.294688492744681	0.282337735489362	-0.422300201276596	0.335508316382979	-0.132530491551064	0.144863334110638	-0.245505652148936	0.229786384978723	0.11095707946383	-0.0851306302808511	-0.217858247191489	0.290402305468085	-0.0670821869829787	-0.162367959465957	-0.448453982340426	-0.445670293478723	0.214456715851064	0.941875619787234	-0.211555112553191	-0.0950820341687234	-0.952643084042553	-0.92854437106383	-0.893962984042553	-0.95329109893617	-0.929105825744681	-0.894273490425532	0.883996210638298	-0.213956850851064	-0.0786362893404255	0.94491052787234	-0.20418686787234	-0.117929610680851	-0.193168991329787	0.843343990851064	-0.926894221276596	-0.956337348723404	-0.955097706595745	-0.931905507659574	-0.898450207234043	-0.625823255457447	-1	-0.647898869876596	-0.503262693191489	0.574503564468085	-0.644413561702128	0.712953303617021	-0.235217584808511	0.238437081808511	-0.294358963148936	0.37066904693617	-0.235556403021277	0.279188959261702	-0.322278988031447	0.362404813382979	0.311362873148936	0.206543723893617	0.300665263659574	0.101704538333298	-0.00751868156382979	-0.0252977670276596	-0.0740908045319149	-0.149027773519149	-0.31704660987234	NA
"66"	"LAYING"	"14"	0.233275439803922	-0.0113424652490196	-0.0868333315509804	-0.917501887333333	-0.909697040980392	-0.900331921686275	-0.922298837568627	-0.910003690980392	-0.896314128431373	-0.889182238823529	-0.51175623954902	-0.742720733529412	0.74883409627451	0.662626291568627	0.813605270196078	-0.899187298862745	-0.965978962352941	-0.991060807254902	-0.952148413921569	-0.929270094509804	-0.927247554313726	-0.89431570372549	-0.163870801721765	-0.403595476862745	-0.347660622745098	-0.213133024033333	0.0531801822529412	0.0876472272705882	0.00388727842352941	0.0125699523960784	-0.131761415784314	0.260426786019608	0.0152879824784314	0.068993793254902	-0.0759988334960784	0.207891241372549	-0.193411242217843	0.186081019458824	-0.586738358784314	-0.373562179137255	-0.145483631627451	0.48539692745098	0.83656291	-0.862136937254902	-0.94877486372549	-0.90130385627451	-0.863035767843137	-0.949319130588235	-0.903176125882353	-0.157710756941176	0.457147472941176	0.837586293333333	-0.137357117133333	0.487745943137255	0.80820555254902	0.453202834117647	-0.883784010784314	-0.507930571568627	0.372786706431373	-0.863232664588235	-0.951142378627451	-0.909121750588235	-0.320704469372549	-0.481668478215686	-0.447801364882353	-0.715112602941177	0.719386550392157	-0.723437682941176	0.727430474313726	-0.598990421176471	0.574333690196078	-0.575816025686275	0.588623269411765	-0.479977345372549	0.487854081509804	-0.49531112372549	0.499742064509804	0.183625268627451	-0.736670628470588	-0.458429921784314	0.098140384845098	-0.00831507059607843	-0.0323601505045098	-0.971473557058824	-0.96812761745098	-0.972431855490196	NA
